update,host_count,hosted_sym_count,free_sym_count
16289,9998,0,0
16290,9998,0,0
16291,9998,0,0
16292,9998,0,0
16293,9998,0,0
16294,9998,0,0
16295,9998,0,0
16296,9998,0,0
16297,9998,0,0
16298,9998,0,0
16299,9998,0,0
16300,9998,0,0
16301,9998,0,0
16302,9998,0,0
16303,9998,0,0
16304,9998,0,0
16305,9998,0,0
16306,9998,0,0
16307,9998,0,0
16308,9998,0,0
16309,9998,0,0
16310,9998,0,0
16311,9998,0,0
16312,9998,0,0
16313,9998,0,0
16314,9998,0,0
16315,9998,0,0
16316,9998,0,0
16317,9998,0,0
16318,9998,0,0
16319,9998,0,0
16320,9998,0,0
16321,9998,0,0
16322,9998,0,0
16323,9998,0,0
16324,9998,0,0
16325,9998,0,0
16326,9998,0,0
16327,9998,0,0
16328,9998,0,0
16329,9998,0,0
16330,9998,0,0
16331,9998,0,0
16332,9998,0,0
16333,9998,0,0
16334,9998,0,0
16335,9998,0,0
16336,9998,0,0
16337,9998,0,0
16338,9998,0,0
16339,9998,0,0
16340,9998,0,0
16341,9998,0,0
16342,9998,0,0
16343,9998,0,0
16344,9998,0,0
16345,9998,0,0
16346,9998,0,0
16347,9998,0,0
16348,9998,0,0
16349,9998,0,0
16350,9998,0,0
16351,9998,0,0
16352,9998,0,0
16353,9998,0,0
16354,9998,0,0
16355,9998,0,0
16356,9998,0,0
16357,9998,0,0
16358,9998,0,0
16359,9998,0,0
16360,9998,0,0
16361,9998,0,0
16362,9998,0,0
16363,9998,0,0
16364,9998,0,0
16365,9998,0,0
16366,9998,0,0
16367,9998,0,0
16368,9998,0,0
16369,9998,0,0
16370,9998,0,0
16371,9998,0,0
16372,9998,0,0
16373,9998,0,0
16374,9998,0,0
16375,9998,0,0
16376,9998,0,0
16377,9998,0,0
16378,9998,0,0
16379,9998,0,0
16380,9998,0,0
16381,9998,0,0
16382,9998,0,0
16383,9998,0,0
16384,9998,0,0
16385,9998,0,0
16386,9998,0,0
16387,9998,0,0
16388,9998,0,0
16389,9998,0,0
16390,9998,0,0
16391,9998,0,0
16392,9998,0,0
16393,9998,0,0
16394,9998,0,0
16395,9998,0,0
16396,9998,0,0
16397,9998,0,0
16398,9998,0,0
16399,9998,0,0
16400,9998,0,0
16401,9998,0,0
16402,9998,0,0
16403,9998,0,0
16404,9998,0,0
16405,9998,0,0
16406,9998,0,0
16407,9998,0,0
16408,9998,0,0
16409,9998,0,0
16410,9998,0,0
16411,9998,0,0
16412,9998,0,0
16413,9998,0,0
16414,9998,0,0
16415,9998,0,0
16416,9998,0,0
16417,9998,0,0
16418,9998,0,0
16419,9998,0,0
16420,9999,0,0
16421,9999,0,0
16422,9999,0,0
16423,9999,0,0
16424,9999,0,0
16425,9999,0,0
16426,9999,0,0
16427,9999,0,0
16428,9999,0,0
16429,9999,0,0
16430,9999,0,0
16431,9999,0,0
16432,9999,0,0
16433,9999,0,0
16434,9999,0,0
16435,9999,0,0
16436,9999,0,0
16437,9999,0,0
16438,9999,0,0
16439,9999,0,0
16440,9999,0,0
16441,9999,0,0
16442,9999,0,0
16443,9999,0,0
16444,9999,0,0
16445,9999,0,0
16446,9999,0,0
16447,9999,0,0
16448,9999,0,0
16449,9999,0,0
16450,9999,0,0
16451,9999,0,0
16452,9999,0,0
16453,9999,0,0
16454,9999,0,0
16455,9999,0,0
16456,9999,0,0
16457,9999,0,0
16458,9999,0,0
16459,9999,0,0
16460,9999,0,0
16461,9999,0,0
16462,9999,0,0
16463,9999,0,0
16464,9999,0,0
16465,9999,0,0
16466,9999,0,0
16467,9999,0,0
16468,9999,0,0
16469,9999,0,0
16470,9999,0,0
16471,9999,0,0
16472,9999,0,0
16473,9999,0,0
16474,9999,0,0
16475,9999,0,0
16476,9999,0,0
16477,9999,0,0
16478,9999,0,0
16479,9999,0,0
16480,9999,0,0
16481,9999,0,0
16482,9999,0,0
16483,9999,0,0
16484,9999,0,0
16485,9999,0,0
16486,9999,0,0
16487,9999,0,0
16488,9999,0,0
16489,9999,0,0
16490,9999,0,0
16491,9999,0,0
16492,9999,0,0
16493,9999,0,0
16494,9999,0,0
16495,9999,0,0
16496,9999,0,0
16497,9999,0,0
16498,9999,0,0
16499,9999,0,0
16500,9999,0,0
16501,9999,0,0
16502,9999,0,0
16503,9999,0,0
16504,9999,0,0
16505,9999,0,0
16506,9999,0,0
16507,9999,0,0
16508,9999,0,0
16509,9999,0,0
16510,9999,0,0
16511,9999,0,0
16512,9999,0,0
16513,9999,0,0
16514,9999,0,0
16515,9999,0,0
16516,9999,0,0
16517,9999,0,0
16518,9999,0,0
16519,9999,0,0
16520,9999,0,0
16521,9999,0,0
16522,9999,0,0
16523,9999,0,0
16524,9999,0,0
16525,9999,0,0
16526,9999,0,0
16527,9999,0,0
16528,9999,0,0
16529,9999,0,0
16530,9999,0,0
16531,9999,0,0
16532,9999,0,0
16533,9999,0,0
16534,9999,0,0
16535,9999,0,0
16536,9999,0,0
16537,9999,0,0
16538,9999,0,0
16539,9999,0,0
16540,9999,0,0
16541,9999,0,0
16542,9999,0,0
16543,9999,0,0
16544,9999,0,0
16545,9999,0,0
16546,9999,0,0
16547,9999,0,0
16548,9999,0,0
16549,9999,0,0
16550,9999,0,0
16551,9999,0,0
16552,9999,0,0
16553,9999,0,0
16554,9999,0,0
16555,9999,0,0
16556,9999,0,0
16557,9999,0,0
16558,9999,0,0
16559,9999,0,0
16560,9999,0,0
16561,9999,0,0
16562,9999,0,0
16563,9999,0,0
16564,9999,0,0
16565,9999,0,0
16566,9999,0,0
16567,9999,0,0
16568,9999,0,0
16569,9999,0,0
16570,9999,0,0
16571,9999,0,0
16572,9999,0,0
16573,9999,0,0
16574,9999,0,0
16575,9999,0,0
16576,9999,0,0
16577,9999,0,0
16578,9999,0,0
16579,9999,0,0
16580,9999,0,0
16581,9999,0,0
16582,9999,0,0
16583,9999,0,0
16584,9999,0,0
16585,9999,0,0
16586,9999,0,0
16587,9999,0,0
16588,9999,0,0
16589,9999,0,0
16590,9999,0,0
16591,9999,0,0
16592,9999,0,0
16593,9999,0,0
16594,9999,0,0
16595,9999,0,0
16596,9999,0,0
16597,9999,0,0
16598,9999,0,0
16599,9999,0,0
16600,9999,0,0
16601,9999,0,0
16602,9999,0,0
16603,9999,0,0
16604,9999,0,0
16605,9999,0,0
16606,9999,0,0
16607,9999,0,0
16608,9999,0,0
16609,9999,0,0
16610,9999,0,0
16611,9999,0,0
16612,9999,0,0
16613,9999,0,0
16614,9999,0,0
16615,9999,0,0
16616,9999,0,0
16617,9999,0,0
16618,9999,0,0
16619,9999,0,0
16620,9999,0,0
16621,9999,0,0
16622,9999,0,0
16623,9999,0,0
16624,9999,0,0
16625,9999,0,0
16626,9999,0,0
16627,9999,0,0
16628,9999,0,0
16629,9999,0,0
16630,9999,0,0
16631,9999,0,0
16632,9999,0,0
16633,9999,0,0
16634,9999,0,0
16635,9999,0,0
16636,9999,0,0
16637,9999,0,0
16638,9999,0,0
16639,9999,0,0
16640,9999,0,0
16641,9999,0,0
16642,9999,0,0
16643,9999,0,0
16644,9999,0,0
16645,9999,0,0
16646,9999,0,0
16647,9999,0,0
16648,9999,0,0
16649,9999,0,0
16650,9999,0,0
16651,9999,0,0
16652,9999,0,0
16653,9999,0,0
16654,9999,0,0
16655,9999,0,0
16656,9999,0,0
16657,9999,0,0
16658,9999,0,0
16659,9999,0,0
16660,9999,0,0
16661,9999,0,0
16662,9999,0,0
16663,9999,0,0
16664,9999,0,0
16665,9999,0,0
16666,9999,0,0
16667,9999,0,0
16668,9999,0,0
16669,9999,0,0
16670,9999,0,0
16671,9999,0,0
16672,9999,0,0
16673,9999,0,0
16674,9999,0,0
16675,9999,0,0
16676,9999,0,0
16677,9999,0,0
16678,9999,0,0
16679,9999,0,0
16680,9999,0,0
16681,9999,0,0
16682,9999,0,0
16683,9999,0,0
16684,9999,0,0
16685,9999,0,0
16686,9999,0,0
16687,9999,0,0
16688,9999,0,0
16689,9999,0,0
16690,9999,0,0
16691,9999,0,0
16692,9999,0,0
16693,9999,0,0
16694,9999,0,0
16695,9999,0,0
16696,9999,0,0
16697,9999,0,0
16698,9999,0,0
16699,9999,0,0
16700,9999,0,0
16701,9999,0,0
16702,9999,0,0
16703,9999,0,0
16704,9999,0,0
16705,9999,0,0
16706,9999,0,0
16707,9999,0,0
16708,9999,0,0
16709,9999,0,0
16710,9999,0,0
16711,9999,0,0
16712,9999,0,0
16713,9999,0,0
16714,9999,0,0
16715,9999,0,0
16716,9999,0,0
16717,9999,0,0
16718,9999,0,0
16719,9999,0,0
16720,9999,0,0
16721,9999,0,0
16722,9999,0,0
16723,9999,0,0
16724,9999,0,0
16725,9999,0,0
16726,9999,0,0
16727,9999,0,0
16728,9999,0,0
16729,9999,0,0
16730,9999,0,0
16731,9999,0,0
16732,9999,0,0
16733,9999,0,0
16734,9999,0,0
16735,9999,0,0
16736,9999,0,0
16737,9999,0,0
16738,9999,0,0
16739,9999,0,0
16740,9999,0,0
16741,9999,0,0
16742,9999,0,0
16743,9999,0,0
16744,9999,0,0
16745,9999,0,0
16746,9999,0,0
16747,9999,0,0
16748,9999,0,0
16749,9999,0,0
16750,9999,0,0
16751,9999,0,0
16752,9999,0,0
16753,9999,0,0
16754,9999,0,0
16755,9999,0,0
16756,9999,0,0
16757,9999,0,0
16758,9999,0,0
16759,9999,0,0
16760,9999,0,0
16761,9999,0,0
16762,9999,0,0
16763,9999,0,0
16764,9999,0,0
16765,9999,0,0
16766,9999,0,0
16767,9999,0,0
16768,9999,0,0
16769,9999,0,0
16770,9999,0,0
16771,9999,0,0
16772,9999,0,0
16773,9999,0,0
16774,9999,0,0
16775,9999,0,0
16776,9999,0,0
16777,9999,0,0
16778,9999,0,0
16779,9999,0,0
16780,9999,0,0
16781,9999,0,0
16782,9999,0,0
16783,9999,0,0
16784,9999,0,0
16785,9999,0,0
16786,9999,0,0
16787,9999,0,0
16788,9999,0,0
16789,9999,0,0
16790,9999,0,0
16791,9999,0,0
16792,9999,0,0
16793,9999,0,0
16794,9999,0,0
16795,9999,0,0
16796,9999,0,0
16797,9999,0,0
16798,9999,0,0
16799,9999,0,0
16800,9999,0,0
16801,9999,0,0
16802,9999,0,0
16803,9999,0,0
16804,9999,0,0
16805,9999,0,0
16806,9999,0,0
16807,9999,0,0
16808,9999,0,0
16809,9999,0,0
16810,9999,0,0
16811,9999,0,0
16812,9999,0,0
16813,9999,0,0
16814,9999,0,0
16815,9999,0,0
16816,9999,0,0
16817,9999,0,0
16818,9999,0,0
16819,9999,0,0
16820,9999,0,0
16821,9999,0,0
16822,9999,0,0
16823,9999,0,0
16824,9999,0,0
16825,9999,0,0
16826,9999,0,0
16827,9999,0,0
16828,9999,0,0
16829,9999,0,0
16830,9999,0,0
16831,9999,0,0
16832,9999,0,0
16833,9999,0,0
16834,9999,0,0
16835,9999,0,0
16836,9999,0,0
16837,9999,0,0
16838,9999,0,0
16839,9999,0,0
16840,9999,0,0
16841,9999,0,0
16842,9999,0,0
16843,9999,0,0
16844,9999,0,0
16845,9999,0,0
16846,9999,0,0
16847,9999,0,0
16848,9999,0,0
16849,9999,0,0
16850,9999,0,0
16851,9999,0,0
16852,9999,0,0
16853,9999,0,0
16854,9999,0,0
16855,9999,0,0
16856,9999,0,0
16857,9999,0,0
16858,9999,0,0
16859,9999,0,0
16860,9999,0,0
16861,9999,0,0
16862,9999,0,0
16863,9999,0,0
16864,9999,0,0
16865,9999,0,0
16866,9999,0,0
16867,9999,0,0
16868,9999,0,0
16869,9999,0,0
16870,9999,0,0
16871,9999,0,0
16872,9999,0,0
16873,9999,0,0
16874,9999,0,0
16875,9999,0,0
16876,9999,0,0
16877,9999,0,0
16878,9999,0,0
16879,9999,0,0
16880,9999,0,0
16881,9999,0,0
16882,9999,0,0
16883,9999,0,0
16884,9999,0,0
16885,9999,0,0
16886,9999,0,0
16887,9999,0,0
16888,9999,0,0
16889,9999,0,0
16890,9999,0,0
16891,9999,0,0
16892,9999,0,0
16893,9999,0,0
16894,9999,0,0
16895,9999,0,0
16896,9999,0,0
16897,9999,0,0
16898,9999,0,0
16899,9999,0,0
16900,9999,0,0
16901,9999,0,0
16902,9999,0,0
16903,9999,0,0
16904,9999,0,0
16905,9999,0,0
16906,9999,0,0
16907,9999,0,0
16908,9999,0,0
16909,9999,0,0
16910,9999,0,0
16911,9999,0,0
16912,9999,0,0
16913,9999,0,0
16914,9999,0,0
16915,9999,0,0
16916,9999,0,0
16917,9999,0,0
16918,9999,0,0
16919,9999,0,0
16920,9999,0,0
16921,9999,0,0
16922,9999,0,0
16923,9999,0,0
16924,9999,0,0
16925,9999,0,0
16926,9999,0,0
16927,9999,0,0
16928,9999,0,0
16929,9999,0,0
16930,9999,0,0
16931,9999,0,0
16932,9999,0,0
16933,9999,0,0
16934,9999,0,0
16935,9999,0,0
16936,9999,0,0
16937,9999,0,0
16938,9999,0,0
16939,9999,0,0
16940,9999,0,0
16941,9999,0,0
16942,9999,0,0
16943,9999,0,0
16944,9999,0,0
16945,9999,0,0
16946,9999,0,0
16947,9999,0,0
16948,9999,0,0
16949,9999,0,0
16950,9999,0,0
16951,9999,0,0
16952,9999,0,0
16953,9999,0,0
16954,9999,0,0
16955,9999,0,0
16956,9999,0,0
16957,9999,0,0
16958,9999,0,0
16959,9999,0,0
16960,9999,0,0
16961,9999,0,0
16962,9999,0,0
16963,9999,0,0
16964,9999,0,0
16965,9999,0,0
16966,9999,0,0
16967,9999,0,0
16968,9999,0,0
16969,9999,0,0
16970,9999,0,0
16971,9999,0,0
16972,9999,0,0
16973,9999,0,0
16974,9999,0,0
16975,9999,0,0
16976,9999,0,0
16977,9999,0,0
16978,9999,0,0
16979,9999,0,0
16980,9999,0,0
16981,9999,0,0
16982,9999,0,0
16983,9999,0,0
16984,9999,0,0
16985,9999,0,0
16986,9999,0,0
16987,9999,0,0
16988,9999,0,0
16989,9999,0,0
16990,9999,0,0
16991,9999,0,0
16992,9999,0,0
16993,9999,0,0
16994,9999,0,0
16995,9999,0,0
16996,9999,0,0
16997,9999,0,0
16998,9999,0,0
16999,9999,0,0
17000,9999,0,0
17001,9999,0,0
17002,9999,0,0
17003,9999,0,0
17004,9999,0,0
17005,9999,0,0
17006,9999,0,0
17007,9999,0,0
17008,9999,0,0
17009,9999,0,0
17010,9999,0,0
17011,9999,0,0
17012,9999,0,0
17013,9999,0,0
17014,9999,0,0
17015,9999,0,0
17016,9999,0,0
17017,9999,0,0
17018,9999,0,0
17019,9999,0,0
17020,9999,0,0
17021,9999,0,0
17022,9999,0,0
17023,9999,0,0
17024,9999,0,0
17025,9999,0,0
17026,9999,0,0
17027,9999,0,0
17028,9999,0,0
17029,9999,0,0
17030,9999,0,0
17031,9999,0,0
17032,9999,0,0
17033,9999,0,0
17034,9999,0,0
17035,9999,0,0
17036,9999,0,0
17037,9999,0,0
17038,9999,0,0
17039,9999,0,0
17040,9999,0,0
17041,9999,0,0
17042,9999,0,0
17043,9999,0,0
17044,9999,0,0
17045,9999,0,0
17046,9999,0,0
17047,9999,0,0
17048,9999,0,0
17049,9999,0,0
17050,9999,0,0
17051,9999,0,0
17052,9999,0,0
17053,9999,0,0
17054,9999,0,0
17055,9999,0,0
17056,9999,0,0
17057,9999,0,0
17058,9999,0,0
17059,9999,0,0
17060,9999,0,0
17061,9999,0,0
17062,9999,0,0
17063,9999,0,0
17064,9999,0,0
17065,9999,0,0
17066,9999,0,0
17067,9999,0,0
17068,9999,0,0
17069,9999,0,0
17070,9999,0,0
17071,9999,0,0
17072,9999,0,0
17073,9999,0,0
17074,9999,0,0
17075,9999,0,0
17076,9999,0,0
17077,9999,0,0
17078,9999,0,0
17079,9999,0,0
17080,9999,0,0
17081,9999,0,0
17082,9999,0,0
17083,9999,0,0
17084,9999,0,0
17085,9999,0,0
17086,9999,0,0
17087,9999,0,0
17088,9999,0,0
17089,9999,0,0
17090,9999,0,0
17091,9999,0,0
17092,9999,0,0
17093,9999,0,0
17094,9999,0,0
17095,9999,0,0
17096,9999,0,0
17097,9999,0,0
17098,9999,0,0
17099,9999,0,0
17100,9999,0,0
17101,9999,0,0
17102,9999,0,0
17103,9999,0,0
17104,9999,0,0
17105,9999,0,0
17106,9999,0,0
17107,9999,0,0
17108,9999,0,0
17109,9999,0,0
17110,9999,0,0
17111,9999,0,0
17112,9999,0,0
17113,9999,0,0
17114,9999,0,0
17115,9999,0,0
17116,9999,0,0
17117,9999,0,0
17118,9999,0,0
17119,9999,0,0
17120,9999,0,0
17121,9999,0,0
17122,9999,0,0
17123,9999,0,0
17124,9999,0,0
17125,9999,0,0
17126,9999,0,0
17127,9999,0,0
17128,9999,0,0
17129,9999,0,0
17130,9999,0,0
17131,9999,0,0
17132,9999,0,0
17133,9999,0,0
17134,9999,0,0
17135,9999,0,0
17136,9999,0,0
17137,9999,0,0
17138,9999,0,0
17139,9999,0,0
17140,9999,0,0
17141,9999,0,0
17142,9999,0,0
17143,9999,0,0
17144,9999,0,0
17145,9999,0,0
17146,9999,0,0
17147,9999,0,0
17148,9999,0,0
17149,9999,0,0
17150,9999,0,0
17151,9999,0,0
17152,9999,0,0
17153,9999,0,0
17154,9999,0,0
17155,9999,0,0
17156,9999,0,0
17157,9999,0,0
17158,9999,0,0
17159,9999,0,0
17160,9999,0,0
17161,9999,0,0
17162,9999,0,0
17163,9999,0,0
17164,9999,0,0
17165,9999,0,0
17166,9999,0,0
17167,9999,0,0
17168,9999,0,0
17169,9999,0,0
17170,9999,0,0
17171,9999,0,0
17172,9999,0,0
17173,9999,0,0
17174,9999,0,0
17175,9999,0,0
17176,9999,0,0
17177,9999,0,0
17178,9999,0,0
17179,9999,0,0
17180,9999,0,0
17181,9999,0,0
17182,9999,0,0
17183,9999,0,0
17184,9999,0,0
17185,9999,0,0
17186,9999,0,0
17187,9999,0,0
17188,9999,0,0
17189,9999,0,0
17190,9999,0,0
17191,9999,0,0
17192,9999,0,0
17193,9999,0,0
17194,9999,0,0
17195,9999,0,0
17196,9999,0,0
17197,9999,0,0
17198,9999,0,0
17199,9999,0,0
17200,9999,0,0
17201,9999,0,0
17202,9999,0,0
17203,9999,0,0
17204,9999,0,0
17205,9999,0,0
17206,9999,0,0
17207,9999,0,0
17208,9999,0,0
17209,9999,0,0
17210,9999,0,0
17211,9999,0,0
17212,9999,0,0
17213,9999,0,0
17214,9999,0,0
17215,9999,0,0
17216,9999,0,0
17217,9999,0,0
17218,9999,0,0
17219,9999,0,0
17220,9999,0,0
17221,9999,0,0
17222,9999,0,0
17223,9999,0,0
17224,9999,0,0
17225,9999,0,0
17226,9999,0,0
17227,9999,0,0
17228,9999,0,0
17229,9999,0,0
17230,9999,0,0
17231,9999,0,0
17232,9999,0,0
17233,9999,0,0
17234,9999,0,0
17235,9999,0,0
17236,9999,0,0
17237,9999,0,0
17238,9999,0,0
17239,9999,0,0
17240,9999,0,0
17241,9999,0,0
17242,9999,0,0
17243,9999,0,0
17244,9999,0,0
17245,9999,0,0
17246,9999,0,0
17247,9999,0,0
17248,9999,0,0
17249,9999,0,0
17250,9999,0,0
17251,9999,0,0
17252,9999,0,0
17253,9999,0,0
17254,9999,0,0
17255,9999,0,0
17256,9999,0,0
17257,9999,0,0
17258,9999,0,0
17259,9999,0,0
17260,9999,0,0
17261,9999,0,0
17262,9999,0,0
17263,9999,0,0
17264,9999,0,0
17265,9999,0,0
17266,9999,0,0
17267,9999,0,0
17268,9999,0,0
17269,9999,0,0
17270,9999,0,0
17271,9999,0,0
17272,9999,0,0
17273,9999,0,0
17274,9999,0,0
17275,9999,0,0
17276,9999,0,0
17277,9999,0,0
17278,9999,0,0
17279,9999,0,0
17280,9999,0,0
17281,9999,0,0
17282,9999,0,0
17283,9999,0,0
17284,9999,0,0
17285,9999,0,0
17286,9999,0,0
17287,9999,0,0
17288,9999,0,0
17289,9999,0,0
17290,9999,0,0
17291,9999,0,0
17292,9999,0,0
17293,9999,0,0
17294,9999,0,0
17295,9999,0,0
17296,9999,0,0
17297,9999,0,0
17298,9999,0,0
17299,9999,0,0
17300,9999,0,0
17301,9999,0,0
17302,9999,0,0
17303,9999,0,0
17304,9999,0,0
17305,9999,0,0
17306,9999,0,0
17307,9999,0,0
17308,9999,0,0
17309,9999,0,0
17310,9999,0,0
17311,9999,0,0
17312,9999,0,0
17313,9999,0,0
17314,9999,0,0
17315,9999,0,0
17316,9999,0,0
17317,9999,0,0
17318,9999,0,0
17319,9999,0,0
17320,9999,0,0
17321,9999,0,0
17322,9999,0,0
17323,9999,0,0
17324,9999,0,0
17325,9999,0,0
17326,9999,0,0
17327,9999,0,0
17328,9999,0,0
17329,9999,0,0
17330,9999,0,0
17331,9999,0,0
17332,9999,0,0
17333,9999,0,0
17334,9999,0,0
17335,9999,0,0
17336,9999,0,0
17337,9999,0,0
17338,9999,0,0
17339,9999,0,0
17340,9999,0,0
17341,9999,0,0
17342,9999,0,0
17343,9999,0,0
17344,9999,0,0
17345,9999,0,0
17346,9999,0,0
17347,9999,0,0
17348,9999,0,0
17349,9999,0,0
17350,9999,0,0
17351,9999,0,0
17352,9999,0,0
17353,9999,0,0
17354,9999,0,0
17355,9999,0,0
17356,9999,0,0
17357,9999,0,0
17358,9999,0,0
17359,9999,0,0
17360,9999,0,0
17361,9999,0,0
17362,9999,0,0
17363,9999,0,0
17364,9999,0,0
17365,9999,0,0
17366,9999,0,0
17367,9999,0,0
17368,9999,0,0
17369,9999,0,0
17370,9999,0,0
17371,9999,0,0
17372,9999,0,0
17373,9999,0,0
17374,9999,0,0
17375,9999,0,0
17376,9999,0,0
17377,9999,0,0
17378,9999,0,0
17379,9999,0,0
17380,9999,0,0
17381,9999,0,0
17382,9999,0,0
17383,9999,0,0
17384,9999,0,0
17385,9999,0,0
17386,9999,0,0
17387,9999,0,0
17388,9999,0,0
17389,9999,0,0
17390,9999,0,0
17391,9999,0,0
17392,9999,0,0
17393,9999,0,0
17394,9999,0,0
17395,9999,0,0
17396,9999,0,0
17397,9999,0,0
17398,9999,0,0
17399,9999,0,0
17400,9999,0,0
17401,9999,0,0
17402,9999,0,0
17403,9999,0,0
17404,9999,0,0
17405,9999,0,0
17406,9999,0,0
17407,9999,0,0
17408,9999,0,0
17409,9999,0,0
17410,9999,0,0
17411,9999,0,0
17412,9999,0,0
17413,9999,0,0
17414,9999,0,0
17415,9999,0,0
17416,9999,0,0
17417,9999,0,0
17418,9999,0,0
17419,9999,0,0
17420,9999,0,0
17421,9999,0,0
17422,9999,0,0
17423,9999,0,0
17424,9999,0,0
17425,9999,0,0
17426,9999,0,0
17427,9999,0,0
17428,9999,0,0
17429,9999,0,0
17430,9999,0,0
17431,9999,0,0
17432,9999,0,0
17433,9999,0,0
17434,9999,0,0
17435,9999,0,0
17436,9999,0,0
17437,9999,0,0
17438,9999,0,0
17439,9999,0,0
17440,9999,0,0
17441,9999,0,0
17442,9999,0,0
17443,9999,0,0
17444,9999,0,0
17445,9999,0,0
17446,9999,0,0
17447,9999,0,0
17448,9999,0,0
17449,9999,0,0
17450,9999,0,0
17451,9999,0,0
17452,9999,0,0
17453,9999,0,0
17454,9999,0,0
17455,9999,0,0
17456,9999,0,0
17457,9999,0,0
17458,9999,0,0
17459,9999,0,0
17460,9999,0,0
17461,9999,0,0
17462,9999,0,0
17463,9999,0,0
17464,9999,0,0
17465,9999,0,0
17466,9999,0,0
17467,9999,0,0
17468,9999,0,0
17469,9999,0,0
17470,9999,0,0
17471,9999,0,0
17472,9999,0,0
17473,9999,0,0
17474,9999,0,0
17475,9999,0,0
17476,9999,0,0
17477,9999,0,0
17478,9999,0,0
17479,9999,0,0
17480,9999,0,0
17481,9999,0,0
17482,9999,0,0
17483,9999,0,0
17484,9999,0,0
17485,9999,0,0
17486,9999,0,0
17487,9999,0,0
17488,9999,0,0
17489,9999,0,0
17490,9999,0,0
17491,9999,0,0
17492,9999,0,0
17493,9999,0,0
17494,9999,0,0
17495,9999,0,0
17496,9999,0,0
17497,9999,0,0
17498,9999,0,0
17499,9999,0,0
17500,9999,0,0
17501,9999,0,0
17502,9999,0,0
17503,9999,0,0
17504,9999,0,0
17505,9999,0,0
17506,9999,0,0
17507,9999,0,0
17508,9999,0,0
17509,9999,0,0
17510,9999,0,0
17511,9999,0,0
17512,9999,0,0
17513,9999,0,0
17514,9999,0,0
17515,9999,0,0
17516,9999,0,0
17517,9999,0,0
17518,9999,0,0
17519,9999,0,0
17520,9999,0,0
17521,9999,0,0
17522,9999,0,0
17523,9999,0,0
17524,9999,0,0
17525,9999,0,0
17526,9999,0,0
17527,9999,0,0
17528,9999,0,0
17529,9999,0,0
17530,9999,0,0
17531,9999,0,0
17532,9999,0,0
17533,9999,0,0
17534,9999,0,0
17535,9999,0,0
17536,9999,0,0
17537,9999,0,0
17538,9999,0,0
17539,9999,0,0
17540,9999,0,0
17541,9999,0,0
17542,9999,0,0
17543,9999,0,0
17544,9999,0,0
17545,9999,0,0
17546,9999,0,0
17547,9999,0,0
17548,9999,0,0
17549,9999,0,0
17550,9999,0,0
17551,9999,0,0
17552,9999,0,0
17553,9999,0,0
17554,9999,0,0
17555,9999,0,0
17556,9999,0,0
17557,9999,0,0
17558,9999,0,0
17559,9999,0,0
17560,9999,0,0
17561,9999,0,0
17562,9999,0,0
17563,9999,0,0
17564,9999,0,0
17565,9999,0,0
17566,9999,0,0
17567,9999,0,0
17568,9999,0,0
17569,9999,0,0
17570,9999,0,0
17571,9999,0,0
17572,9999,0,0
17573,9999,0,0
17574,9999,0,0
17575,9999,0,0
17576,9999,0,0
17577,9999,0,0
17578,9999,0,0
17579,9999,0,0
17580,9999,0,0
17581,9999,0,0
17582,9999,0,0
17583,9999,0,0
17584,9999,0,0
17585,9999,0,0
17586,9999,0,0
17587,9999,0,0
17588,9999,0,0
17589,9999,0,0
17590,9999,0,0
17591,9999,0,0
17592,9999,0,0
17593,9999,0,0
17594,9999,0,0
17595,9999,0,0
17596,9999,0,0
17597,9999,0,0
17598,9999,0,0
17599,9999,0,0
17600,9999,0,0
17601,9999,0,0
17602,9999,0,0
17603,9999,0,0
17604,9999,0,0
17605,9999,0,0
17606,9999,0,0
17607,9999,0,0
17608,9999,0,0
17609,9999,0,0
17610,9999,0,0
17611,9999,0,0
17612,9999,0,0
17613,9999,0,0
17614,9999,0,0
17615,9999,0,0
17616,9999,0,0
17617,9999,0,0
17618,9999,0,0
17619,9999,0,0
17620,9999,0,0
17621,9999,0,0
17622,9999,0,0
17623,9999,0,0
17624,9999,0,0
17625,9999,0,0
17626,9999,0,0
17627,9999,0,0
17628,9999,0,0
17629,9999,0,0
17630,9999,0,0
17631,9999,0,0
17632,9999,0,0
17633,9999,0,0
17634,9999,0,0
17635,9999,0,0
17636,9999,0,0
17637,9999,0,0
17638,9999,0,0
17639,9999,0,0
17640,9999,0,0
17641,9999,0,0
17642,9999,0,0
17643,9999,0,0
17644,9999,0,0
17645,9999,0,0
17646,9999,0,0
17647,9999,0,0
17648,9999,0,0
17649,9999,0,0
17650,9999,0,0
17651,9999,0,0
17652,9999,0,0
17653,9999,0,0
17654,9999,0,0
17655,9999,0,0
17656,9999,0,0
17657,9999,0,0
17658,9999,0,0
17659,9999,0,0
17660,9999,0,0
17661,9999,0,0
17662,10000,0,0
17663,10000,0,0
17664,10000,0,0
17665,10000,0,0
17666,10000,0,0
17667,10000,0,0
17668,10000,0,0
17669,10000,0,0
17670,10000,0,0
17671,10000,0,0
17672,10000,0,0
17673,10000,0,0
17674,10000,0,0
17675,10000,0,0
17676,10000,0,0
17677,10000,0,0
17678,10000,0,0
17679,10000,0,0
17680,10000,0,0
17681,10000,0,0
17682,10000,0,0
17683,10000,0,0
17684,10000,0,0
17685,10000,0,0
